dt(cam)	frame	LO	AO
91.8666	0558	-0.0926	0.9024
92.0424	0559	-0.0926	0.9004
92.2030	0560	-0.0926	0.8998
92.3665	0561	-0.0926	0.8997
92.5333	0562	-0.1960	0.9029
92.7142	0563	-0.1960	0.9026
92.8673	0564	-0.1960	0.9027
93.0440	0565	-0.1960	0.9043
93.2227	0566	-0.1960	0.9032
93.3657	0567	-0.1960	0.9035
93.5333	0568	-0.1960	0.9025
93.6998	0569	-0.1960	0.9015
93.8729	0570	-0.1960	0.9105
94.0357	0571	-0.1960	0.9122
94.1994	0572	-0.1960	0.9139
94.3682	0573	-0.6078	0.9141
94.5481	0574	-0.2500	0.9134
94.7001	0575	-0.2500	0.9119
94.8844	0576	-0.2500	0.9107
95.0336	0577	-0.2500	0.9094
95.2045	0578	-0.2500	0.9089
95.3835	0579	-0.2500	0.9092
95.5341	0580	-0.1549	0.9088
95.7012	0581	-0.1549	0.9078
95.8671	0582	-0.1549	0.9069
96.0345	0583	-0.1549	0.9068
96.2251	0584	-0.1549	0.9052
96.3691	0585	-0.1549	0.9044
96.5337	0586	-0.1440	0.9035
96.6996	0587	-0.1440	0.9029
96.8688	0588	-0.1440	0.9030
97.0431	0589	-0.1440	0.9036
97.2281	0590	-0.1440	0.9064
97.3664	0591	-0.1440	0.9063
97.5338	0592	-0.1257	0.9070
97.7015	0593	-0.1257	0.9061
97.8803	0594	-0.1257	0.9049
98.0367	0595	-0.1257	0.9034
98.2003	0596	-0.1257	0.9063
98.3829	0597	-0.1257	0.9055
98.5532	0598	-0.1153	0.9042
98.7030	0599	-0.1153	0.9028
98.8683	0600	-0.1153	0.9014
99.0356	0601	-0.1153	0.8996
99.2000	0602	-0.1153	0.8990
99.3676	0603	-0.1153	0.8987
99.5540	0604	-0.1181	0.8971
99.7001	0605	-0.1181	0.8968
99.8685	0606	-0.1181	0.8976
100.0360	0607	-0.1181	0.8970
100.1209	0608	-0.1181	0.8979
100.2890	0609	-0.1181	0.8982
100.4544	0610	-0.1181	0.8973
100.6211	0611	-0.1199	0.8961
100.7860	0612	-0.1199	0.8944
100.9916	0613	-0.1199	0.8936
101.1164	0614	-0.1199	0.8933
101.2824	0615	-0.1199	0.8909
101.4498	0616	-0.1199	0.8894
101.6142	0617	-0.1344	0.8874
101.7952	0618	-0.1344	0.8863
101.9512	0619	-0.1344	0.8967
102.1081	0620	-0.1344	0.9005
102.2751	0621	-0.1344	0.9013
102.4434	0622	-0.1344	0.8995
102.6079	0623	-0.1453	0.8996
102.7734	0624	-0.1453	0.8989
102.9356	0625	-0.1453	0.8982
103.1034	0626	-0.1453	0.8991
103.2678	0627	-0.1453	0.8981
103.4371	0628	-0.1453	0.8976
103.6016	0629	-0.1523	0.8965
103.7936	0630	-0.1523	0.8955
103.9720	0631	-0.1523	0.8952
104.0986	0632	-0.1523	0.8961
104.2620	0633	-0.1523	0.9017
104.4272	0634	-0.1523	0.9087
